날짜,FINAL_TOC,FLOW,TEMP,AERB_DO,AERB_RET,AERB_WIT,AERB_MLSS,EQ_TOC,EQ_pH,EQ_SS,DAF_TOC,DAF_pH,DAF_SS,AERA_TOC,AERA_pH,AERA_DO,AERA_MLSS,AERB_TOC,AERB_pH,CLAA_TOC,CLAA_pH,CLAA_SS,CLAB_TOC,CLAB_pH,CLAB_SS,FINAL_pH,FINAL_SS,AERA_WIT,AERA_RET,AERA_SV,AERB_SV,AERA_SRT,AERB_SRT,AERA_FM,AERB_FM,AERA_SVI,AERB_SVI,AERA_RET_CON,AERB_RET_CON
2049-12-03 22:00:00,2.26,420.18,29.0,0.88 ,168.00 ,4.0,1806.11,182.0,11.7,71.61,157.0,8.95,45.63,13.0,7.54,1.10 ,2100.21,12.53,7.54,11.0,7.64,14.78,11.8,7.64,13.99,7.42,9.89 ,5.0,168.04 ,45.0,35.0,45.00 ,38.70 ,0.07 ,0.12 ,214.26 ,193.79 ,4667.13 ,5160.32 
2049-12-03 23:00:00,2.23,419.94,29.0,0.77 ,167.98 ,4.0,1807.22,182.0,11.7,71.72,157.67,8.95,45.88,13.0,7.54,1.10 ,2102.29,12.5,7.54,11.0,7.64,14.63,11.79,7.64,13.85,7.4,9.80 ,5.0,168.03 ,45.0,35.0,45.00 ,38.68 ,0.07 ,0.12 ,214.05 ,193.67 ,4671.76 ,5163.49 
2050-12-04 00:00:00,2.24,420.18,31.0,0.96 ,167.98 ,4.0,1808.33,182.0,11.7,71.83,158.33,8.96,46.13,13.0,7.55,1.60 ,2104.38,12.47,7.55,11.0,7.65,14.48,11.77,7.65,13.71,7.41,9.85 ,5.0,167.97 ,45.0,35.0,45.00 ,38.67 ,0.07 ,0.12 ,213.84 ,193.55 ,4676.39 ,5166.67 
2050-12-04 01:00:00,2.21,419.86,31.0,1.11 ,167.81 ,4.0,1809.44,182.0,11.7,71.94,159.0,8.96,46.38,13.0,7.55,1.60 ,2106.46,12.44,7.55,11.0,7.65,14.33,11.76,7.65,13.57,7.4,9.77 ,5.0,168.00 ,45.0,35.0,45.00 ,38.65 ,0.07 ,0.12 ,213.63 ,193.43 ,4681.02 ,5169.84 
2050-12-04 02:00:00,2.2,419.92,31.0,0.97 ,168.06 ,4.0,1810.56,182.0,11.7,72.06,159.67,8.97,46.63,13.0,7.55,1.60 ,2108.54,12.4,7.55,11.0,7.65,14.17,11.74,7.65,13.43,7.4,9.82 ,5.0,167.99 ,45.0,35.0,45.00 ,38.64 ,0.07 ,0.12 ,213.42 ,193.31 ,4685.65 ,5173.02 
2050-12-04 03:00:00,2.15,420.42,31.0,0.80 ,167.99 ,4.0,1811.67,182.0,11.7,72.17,160.33,8.98,46.88,13.0,7.55,1.60 ,2110.63,12.37,7.55,11.0,7.65,14.02,11.73,7.65,13.29,7.42,9.77 ,5.0,168.02 ,45.0,35.0,45.00 ,38.63 ,0.07 ,0.12 ,213.21 ,193.19 ,4690.28 ,5176.19 
2050-12-04 04:00:00,2.17,419.95,31.0,0.68 ,168.03 ,4.0,1812.78,182.0,11.7,72.28,161.0,8.98,47.13,13.0,7.56,1.60 ,2112.71,12.34,7.56,11.0,7.66,13.87,11.72,7.66,13.15,7.44,9.67 ,5.0,168.00 ,45.0,35.0,45.00 ,38.61 ,0.07 ,0.12 ,213.00 ,193.07 ,4694.91 ,5179.37 
2050-12-04 05:00:00,2.16,419.87,31.0,0.61 ,168.00 ,4.0,1813.89,182.0,11.7,72.39,161.67,8.99,47.38,13.0,7.56,1.60 ,2114.79,12.31,7.56,11.0,7.66,13.72,11.7,7.66,13.01,7.44,9.69 ,5.0,168.01 ,45.0,35.0,45.00 ,38.60 ,0.07 ,0.12 ,212.79 ,192.96 ,4699.54 ,5182.54 
2050-12-04 06:00:00,2.16,420.38,31.0,0.61 ,167.98 ,4.0,1815.0,182.0,11.7,72.5,162.33,9.0,47.63,13.0,7.56,1.60 ,2116.88,12.27,7.56,11.0,7.66,13.56,11.69,7.66,12.88,7.44,9.62 ,5.0,167.96 ,45.0,35.0,45.00 ,38.58 ,0.07 ,0.12 ,212.58 ,192.84 ,4704.17 ,5185.71 
2050-12-04 07:00:00,2.18,420.02,31.0,0.63 ,168.05 ,4.0,1816.11,182.0,11.7,72.61,163.0,9.0,47.88,13.0,7.57,1.60 ,2118.96,12.24,7.57,11.0,7.67,13.41,11.67,7.67,12.74,7.44,9.74 ,5.0,168.02 ,45.0,35.0,45.00 ,38.57 ,0.07 ,0.12 ,212.37 ,192.72 ,4708.80 ,5188.89 
2050-12-04 08:00:00,2.16,419.77,31.0,0.68 ,168.05 ,4.0,1817.22,182.0,11.7,72.72,163.67,9.01,48.13,13.0,7.57,1.60 ,2121.04,12.21,7.57,11.0,7.67,13.26,11.66,7.67,12.6,7.44,9.72 ,5.0,168.03 ,45.0,35.0,45.00 ,38.55 ,0.07 ,0.12 ,212.16 ,192.60 ,4713.43 ,5192.06 
2050-12-04 09:00:00,2.21,420.17,31.0,0.70 ,167.97 ,4.0,1818.33,182.0,11.7,72.83,164.33,9.01,48.38,13.0,7.57,1.60 ,2123.13,12.18,7.57,11.0,7.67,13.1,11.65,7.67,12.46,7.44,9.69 ,5.0,168.01 ,45.0,35.0,45.00 ,38.54 ,0.07 ,0.12 ,211.95 ,192.48 ,4718.06 ,5195.24 
2050-12-04 10:00:00,2.17,420.05,31.0,0.89 ,167.96 ,4.0,1819.44,182.0,11.7,72.94,165.0,9.02,48.63,13.0,7.57,1.60 ,2125.21,12.15,7.57,11.0,7.67,12.95,11.63,7.67,12.32,7.44,9.72 ,5.0,168.06 ,45.0,35.0,45.00 ,38.53 ,0.07 ,0.12 ,211.74 ,192.37 ,4722.69 ,5198.41 
2050-12-04 11:00:00,2.13,420.15,31.0,1.11 ,167.98 ,4.0,1820.56,182.0,11.7,73.06,165.67,9.03,48.88,13.0,7.58,1.60 ,2127.29,12.11,7.58,11.0,7.68,12.8,11.62,7.68,12.18,7.44,9.65 ,5.0,167.98 ,45.0,35.0,45.00 ,38.51 ,0.07 ,0.12 ,211.54 ,192.25 ,4727.31 ,5201.59 
2050-12-04 12:00:00,2.12,419.74,31.0,1.29 ,168.05 ,4.0,1821.67,182.0,11.7,73.17,166.33,9.03,49.13,13.0,7.58,1.60 ,2129.38,12.08,7.58,11.0,7.68,12.65,11.6,7.68,12.04,7.48,9.67 ,5.0,168.00 ,45.0,35.0,45.00 ,38.50 ,0.07 ,0.12 ,211.33 ,192.13 ,4731.94 ,5204.76 
2050-12-04 13:00:00,2.17,419.92,31.0,1.45 ,168.02 ,4.0,1822.78,182.0,11.7,73.28,167.0,9.04,49.38,13.0,7.58,1.60 ,2131.46,12.05,7.58,11.0,7.68,12.49,11.59,7.68,11.9,7.52,9.71 ,5.0,167.97 ,45.0,35.0,45.00 ,38.48 ,0.08 ,0.12 ,211.12 ,192.01 ,4736.57 ,5207.94 
2050-12-04 14:00:00,2.24,420.17,31.0,1.68 ,168.02 ,4.0,1823.89,182.0,11.7,73.39,167.67,9.04,49.63,13.0,7.58,1.60 ,2133.54,12.02,7.58,11.0,7.68,12.34,11.58,7.68,11.76,7.5,9.70 ,5.0,168.01 ,45.0,35.0,45.00 ,38.47 ,0.08 ,0.12 ,210.92 ,191.90 ,4741.20 ,5211.11 
2050-12-04 15:00:00,2.21,420.18,31.0,1.90 ,167.99 ,4.0,1825.0,182.29,11.7,73.5,167.79,9.05,49.88,13.0,7.59,1.60 ,2135.63,12.04,7.59,11.0,7.69,12.19,11.56,7.69,11.63,7.54,9.72 ,5.0,167.99 ,45.0,35.0,45.00 ,38.45 ,0.08 ,0.12 ,210.71 ,191.78 ,4745.83 ,5214.29 
2050-12-04 16:00:00,2.11,419.73,31.0,2.11 ,168.05 ,4.0,1826.11,182.88,11.7,73.61,167.38,9.06,50.13,13.0,7.59,1.60 ,2137.71,12.13,7.59,11.0,7.69,12.03,11.55,7.69,11.49,7.54,9.70 ,5.0,167.99 ,45.0,35.0,45.00 ,38.44 ,0.08 ,0.12 ,210.51 ,191.66 ,4750.46 ,5217.46 
2050-12-04 17:00:00,2.04,419.87,31.0,2.30 ,168.01 ,4.0,1827.22,183.46,11.7,73.72,166.96,9.06,50.38,13.0,7.59,1.60 ,2139.79,12.21,7.59,11.0,7.69,11.88,11.54,7.69,11.35,7.54,9.73 ,5.0,168.03 ,45.0,35.0,45.00 ,38.43 ,0.07 ,0.12 ,210.30 ,191.55 ,4755.09 ,5220.63 
2050-12-04 18:00:00,2.06,420.08,31.0,2.61 ,167.95 ,4.0,1828.33,184.04,11.7,73.83,166.54,9.07,50.63,13.0,7.6,1.60 ,2141.88,12.29,7.6,11.0,7.7,11.73,11.52,7.7,11.21,7.54,9.70 ,5.0,168.01 ,45.0,35.0,45.00 ,38.41 ,0.07 ,0.12 ,210.10 ,191.43 ,4759.72 ,5223.81 
2050-12-04 19:00:00,2.04,419.68,31.0,2.80 ,168.00 ,4.0,1829.44,184.63,11.7,73.94,166.13,9.08,50.88,13.0,7.6,1.60 ,2143.96,12.38,7.6,11.0,7.7,11.58,11.51,7.7,11.07,7.54,9.75 ,5.0,167.99 ,45.0,35.0,45.00 ,38.40 ,0.07 ,0.12 ,209.89 ,191.31 ,4764.35 ,5226.98 
2050-12-04 20:00:00,2.01,419.91,31.0,2.65 ,167.99 ,4.0,1830.56,185.21,11.7,74.06,165.71,9.08,51.13,13.0,7.6,1.60 ,2146.04,12.46,7.6,11.0,7.7,11.42,11.49,7.7,10.93,7.54,9.74 ,5.0,167.99 ,45.0,35.0,45.00 ,38.38 ,0.07 ,0.12 ,209.69 ,191.20 ,4768.98 ,5230.16 
2050-12-04 21:00:00,2.0,420.14,31.0,2.64 ,168.04 ,4.0,1831.67,185.79,11.7,74.17,165.29,9.09,51.38,13.0,7.6,1.60 ,2148.13,12.54,7.6,11.0,7.7,11.27,11.48,7.7,10.79,7.54,9.73 ,5.0,168.00 ,45.0,35.0,45.00 ,38.37 ,0.07 ,0.12 ,209.49 ,191.08 ,4773.61 ,5233.33 
2050-12-04 22:00:00,2.11,420.05,31.0,2.54 ,168.01 ,4.0,1832.78,186.38,11.7,74.28,164.88,9.09,51.63,13.0,7.61,1.60 ,2150.21,12.63,7.61,11.0,7.71,11.12,11.47,7.71,10.65,7.55,9.73 ,5.0,167.98 ,45.0,35.0,45.00 ,38.36 ,0.07 ,0.12 ,209.28 ,190.97 ,4778.24 ,5236.51 
2050-12-04 23:00:00,2.09,419.93,31.0,2.43 ,167.96 ,4.0,1833.89,186.96,11.7,74.39,164.46,9.1,51.88,13.0,7.61,1.60 ,2152.29,12.71,7.61,11.0,7.71,10.97,11.45,7.71,10.51,7.56,9.95 ,5.0,168.00 ,45.0,35.0,45.00 ,38.34 ,0.07 ,0.12 ,209.08 ,190.85 ,4782.87 ,5239.68 
2051-12-04 00:00:00,2.02,419.93,30.0,2.44 ,168.00 ,4.0,1835.0,187.54,11.7,74.5,164.04,9.11,52.13,13.0,7.61,2.00 ,2154.38,12.79,7.61,11.0,7.71,10.81,11.44,7.71,10.38,7.64,9.80 ,5.0,168.01 ,45.0,35.0,45.00 ,38.33 ,0.07 ,0.12 ,208.88 ,190.74 ,4787.50 ,5242.86 
2051-12-04 01:00:00,1.96,419.75,30.0,2.49 ,168.02 ,4.0,1836.11,188.13,11.7,74.61,163.63,9.11,52.38,13.0,7.62,2.00 ,2156.46,12.88,7.62,11.0,7.72,10.66,11.42,7.72,10.24,7.64,9.66 ,5.0,168.01 ,45.0,35.0,45.00 ,38.32 ,0.07 ,0.12 ,208.68 ,190.62 ,4792.13 ,5246.03 
2051-12-04 02:00:00,1.94,420.22,30.0,2.54 ,168.01 ,4.0,1837.22,188.71,11.7,74.72,163.21,9.12,52.63,13.0,7.62,2.00 ,2158.54,12.96,7.62,11.0,7.72,10.51,11.41,7.72,10.1,7.64,9.76 ,5.0,168.02 ,45.0,35.0,45.00 ,38.30 ,0.07 ,0.12 ,208.47 ,190.50 ,4796.76 ,5249.21 
2051-12-04 03:00:00,1.92,420.22,30.0,2.60 ,168.00 ,4.0,1838.33,189.29,11.7,74.83,162.79,9.12,52.88,13.0,7.62,2.00 ,2160.63,13.04,7.62,11.0,7.72,10.35,11.4,7.72,9.96,7.64,9.76 ,5.0,167.99 ,45.0,35.0,45.00 ,38.29 ,0.07 ,0.12 ,208.27 ,190.39 ,4801.39 ,5252.38 
2051-12-04 04:00:00,1.91,419.62,30.0,2.65 ,168.00 ,4.0,1839.44,189.88,11.7,74.94,162.38,9.13,53.13,13.0,7.62,2.00 ,2162.71,13.13,7.62,11.0,7.72,10.2,11.38,7.72,9.82,7.64,9.78 ,5.0,167.97 ,45.0,35.0,45.00 ,38.27 ,0.07 ,0.12 ,208.07 ,190.27 ,4806.02 ,5255.56 
2051-12-04 05:00:00,1.88,419.89,30.0,2.66 ,168.02 ,4.0,1840.56,190.46,11.7,75.06,161.96,9.14,53.38,13.0,7.63,2.00 ,2164.79,13.21,7.63,11.0,7.73,10.05,11.37,7.73,9.68,7.64,9.76 ,5.0,168.00 ,45.0,35.0,45.00 ,38.26 ,0.07 ,0.12 ,207.87 ,190.16 ,4810.65 ,5258.73 
2051-12-04 06:00:00,1.81,420.38,30.0,2.70 ,168.01 ,4.0,1841.67,191.04,11.7,75.17,161.54,9.14,53.63,13.0,7.63,2.00 ,2166.88,13.29,7.63,11.0,7.73,9.9,11.35,7.73,9.54,7.64,9.78 ,5.0,167.99 ,45.0,35.0,45.00 ,38.25 ,0.07 ,0.12 ,207.67 ,190.05 ,4815.28 ,5261.90 
2051-12-04 07:00:00,1.81,420.02,30.0,2.75 ,168.01 ,4.0,1842.78,191.63,11.7,75.28,161.13,9.15,53.88,13.0,7.63,2.00 ,2168.96,13.38,7.63,11.0,7.73,9.74,11.34,7.73,9.4,7.64,9.73 ,5.0,167.99 ,45.0,35.0,45.00 ,38.23 ,0.07 ,0.12 ,207.47 ,189.93 ,4819.91 ,5265.08 
2051-12-04 08:00:00,1.86,419.68,30.0,2.70 ,167.98 ,4.0,1843.89,192.21,11.7,75.39,160.71,9.16,54.13,13.0,7.63,2.00 ,2171.04,13.46,7.63,11.0,7.73,9.59,11.33,7.73,9.26,7.64,9.83 ,5.0,168.03 ,45.0,35.0,45.00 ,38.22 ,0.07 ,0.12 ,207.27 ,189.82 ,4824.54 ,5268.25 
2051-12-04 09:00:00,1.84,419.86,30.0,2.67 ,167.98 ,4.0,1845.0,192.79,11.7,75.5,160.29,9.16,54.38,13.0,7.64,2.00 ,2173.13,13.54,7.64,11.0,7.74,9.44,11.31,7.74,9.13,7.64,9.74 ,5.0,167.98 ,45.0,35.0,45.00 ,38.21 ,0.07 ,0.12 ,207.08 ,189.70 ,4829.17 ,5271.43 
2051-12-04 10:00:00,1.84,420.3,30.0,2.67 ,167.97 ,4.0,1846.11,193.38,11.7,75.61,159.88,9.17,54.63,13.0,7.64,2.00 ,2175.21,13.63,7.64,11.0,7.74,9.28,11.3,7.74,8.99,7.66,9.76 ,5.0,167.99 ,45.0,35.0,45.00 ,38.19 ,0.07 ,0.12 ,206.88 ,189.59 ,4833.80 ,5274.60 
2051-12-04 11:00:00,1.84,419.77,30.0,2.68 ,168.00 ,4.0,1847.22,193.96,11.7,75.72,159.46,9.17,54.88,13.0,7.64,2.00 ,2177.29,13.71,7.64,11.0,7.74,9.13,11.29,7.74,8.85,7.66,9.76 ,5.0,168.02 ,45.0,35.0,45.00 ,38.18 ,0.07 ,0.12 ,206.68 ,189.47 ,4838.43 ,5277.78 
2051-12-04 12:00:00,1.83,419.77,30.0,2.68 ,168.00 ,4.0,1848.33,194.54,11.7,75.83,159.04,9.18,55.13,13.0,7.65,2.00 ,2179.38,13.79,7.65,11.0,7.75,8.98,11.27,7.75,8.71,7.71,9.80 ,5.0,168.00 ,45.0,35.0,45.00 ,38.16 ,0.07 ,0.12 ,206.48 ,189.36 ,4843.06 ,5280.95 
2051-12-04 13:00:00,1.83,420.3,30.0,2.70 ,167.98 ,4.0,1849.44,195.13,11.7,75.94,158.63,9.19,55.38,13.0,7.65,2.00 ,2181.46,13.88,7.65,11.0,7.75,8.83,11.26,7.75,8.57,7.74,9.83 ,5.0,167.98 ,45.0,35.0,45.00 ,38.15 ,0.07 ,0.12 ,206.28 ,189.25 ,4847.69 ,5284.13 
2051-12-04 14:00:00,1.8,419.92,30.0,2.70 ,168.00 ,4.0,1850.56,195.71,11.7,76.06,158.21,9.19,55.63,13.0,7.65,2.00 ,2183.54,13.96,7.65,11.0,7.75,8.67,11.24,7.75,8.43,7.74,9.83 ,5.0,168.01 ,45.0,35.0,45.00 ,38.14 ,0.07 ,0.11 ,206.09 ,189.13 ,4852.31 ,5287.30 
2051-12-04 15:00:00,1.77,420.36,30.0,2.67 ,167.96 ,4.0,1851.67,197.35,11.7,76.17,157.9,9.2,55.88,12.97,7.65,2.00 ,2185.63,13.94,7.65,11.0,7.75,8.52,11.23,7.75,8.29,7.74,9.85 ,5.0,167.98 ,45.0,35.0,45.00 ,38.12 ,0.07 ,0.11 ,205.89 ,189.02 ,4856.94 ,5290.48 
2051-12-04 16:00:00,1.75,419.61,30.0,2.67 ,168.04 ,4.0,1852.78,200.06,11.7,76.28,157.69,9.2,56.13,12.91,7.66,2.00 ,2187.71,13.82,7.66,11.0,7.76,8.37,11.22,7.76,8.15,7.74,9.91 ,5.0,168.04 ,45.0,35.0,45.00 ,38.11 ,0.07 ,0.11 ,205.69 ,188.91 ,4861.57 ,5293.65 
2051-12-04 17:00:00,1.77,419.54,30.0,2.69 ,168.01 ,4.0,1853.89,202.77,11.7,76.39,157.48,9.21,56.38,12.85,7.66,2.00 ,2189.79,13.71,7.66,11.0,7.76,8.22,11.2,7.76,8.01,7.74,9.85 ,5.0,168.02 ,45.0,35.0,45.00 ,38.10 ,0.07 ,0.11 ,205.50 ,188.79 ,4866.20 ,5296.83 
2051-12-04 18:00:00,1.72,420.11,30.0,2.71 ,167.99 ,4.0,1855.0,205.47,11.7,76.5,157.27,9.22,56.63,12.79,7.66,2.00 ,2191.88,13.59,7.66,11.0,7.76,8.06,11.19,7.76,7.88,7.74,9.85 ,5.0,168.01 ,45.0,35.0,45.00 ,38.08 ,0.07 ,0.11 ,205.30 ,188.68 ,4870.83 ,5300.00 
2051-12-04 19:00:00,1.73,410.59,30.0,2.74 ,164.39 ,4.0,1856.11,208.18,11.7,76.61,157.06,9.22,56.88,12.74,7.67,2.00 ,2193.96,13.47,7.67,11.0,7.77,7.91,11.17,7.77,7.74,7.74,9.87 ,5.0,164.37 ,45.0,35.0,45.00 ,38.07 ,0.07 ,0.11 ,205.11 ,188.57 ,4875.46 ,5303.17 
2051-12-04 20:00:00,1.74,399.31,30.0,2.75 ,159.97 ,4.0,1857.22,210.88,11.7,76.72,156.85,9.23,57.13,12.68,7.67,2.00 ,2196.04,13.35,7.67,11.0,7.77,7.76,11.16,7.77,7.6,7.74,9.88 ,5.0,159.98 ,45.0,35.0,45.00 ,38.06 ,0.07 ,0.11 ,204.91 ,188.45 ,4880.09 ,5306.35 
2051-12-04 21:00:00,1.77,400.5,30.0,2.75 ,159.98 ,4.0,1858.33,213.59,11.7,76.83,156.65,9.24,57.38,12.62,7.67,2.00 ,2198.13,13.24,7.67,11.0,7.77,7.6,11.15,7.77,7.46,7.74,10.05 ,5.0,160.01 ,45.0,35.0,45.00 ,38.04 ,0.07 ,0.11 ,204.72 ,188.34 ,4884.72 ,5309.52 
2051-12-04 22:00:00,1.78,400.42,30.0,2.77 ,160.00 ,4.0,1859.44,216.29,11.7,76.94,156.44,9.24,57.63,12.56,7.67,2.00 ,2200.21,13.12,7.67,11.0,7.77,7.45,11.13,7.77,7.32,7.74,9.92 ,5.0,160.01 ,45.0,35.0,45.00 ,38.03 ,0.07 ,0.11 ,204.53 ,188.23 ,4889.35 ,5312.70 
2051-12-04 23:00:00,1.79,399.54,30.0,2.78 ,160.00 ,4.0,1860.56,219.0,11.7,77.06,156.23,9.25,57.88,12.5,7.68,2.00 ,2202.29,13.0,7.68,11.0,7.78,7.3,11.12,7.78,7.18,7.74,9.88 ,5.0,160.04 ,45.0,35.0,45.00 ,38.02 ,0.07 ,0.11 ,204.33 ,188.12 ,4893.98 ,5315.87 
2052-12-03 00:00:00,1.77,399.91,30.0,2.78 ,160.07 ,4.0,1861.67,221.71,11.7,77.17,156.02,9.25,58.13,12.44,7.68,1.80 ,2204.38,12.88,7.68,11.0,7.78,7.15,11.1,7.78,7.04,7.74,9.91 ,5.0,160.02 ,45.0,35.0,45.00 ,38.00 ,0.07 ,0.11 ,204.14 ,188.00 ,4898.61 ,5319.05 
2052-12-03 01:00:00,1.75,396.37,30.0,2.81 ,158.65 ,4.0,1862.78,224.41,11.7,77.28,155.81,9.26,58.38,12.38,7.68,1.80 ,2206.46,12.77,7.68,11.0,7.78,6.99,11.09,7.78,6.9,7.74,9.93 ,5.0,158.65 ,45.0,35.0,45.00 ,37.99 ,0.07 ,0.11 ,203.95 ,187.89 ,4903.24 ,5322.22 
2052-12-03 02:00:00,1.71,379.96,30.0,2.81 ,151.98 ,4.0,1863.89,227.12,11.7,77.39,155.6,9.27,58.63,12.32,7.68,1.80 ,2208.54,12.65,7.68,11.0,7.78,6.84,11.08,7.78,6.76,7.74,9.97 ,5.0,151.98 ,45.0,35.0,45.00 ,37.98 ,0.07 ,0.10 ,203.75 ,187.78 ,4907.87 ,5325.40 
2052-12-03 03:00:00,1.73,380.25,30.0,2.84 ,151.98 ,4.0,1865.0,229.82,11.7,77.5,155.4,9.27,58.88,12.27,7.69,1.80 ,2210.63,12.53,7.69,11.0,7.79,6.69,11.06,7.79,6.63,7.74,10.02 ,5.0,152.04 ,45.0,35.0,45.00 ,37.96 ,0.07 ,0.10 ,203.56 ,187.67 ,4912.50 ,5328.57 
2052-12-03 04:00:00,1.77,379.57,30.0,2.87 ,152.01 ,4.0,1866.11,232.53,11.7,77.61,155.19,9.28,59.13,12.21,7.69,1.80 ,2212.71,12.41,7.69,11.0,7.79,6.53,11.05,7.79,6.49,7.74,9.96 ,5.0,152.01 ,45.0,35.0,45.00 ,37.95 ,0.07 ,0.10 ,203.37 ,187.56 ,4917.13 ,5331.75 
2052-12-03 05:00:00,1.78,380.7,30.0,2.89 ,152.01 ,4.0,1867.22,235.24,11.7,77.72,154.98,9.28,59.38,12.15,7.69,1.80 ,2214.79,12.29,7.69,11.0,7.79,6.38,11.04,7.79,6.35,7.74,9.90 ,5.0,152.01 ,45.0,35.0,45.00 ,37.94 ,0.07 ,0.10 ,203.18 ,187.44 ,4921.76 ,5334.92 
2052-12-03 06:00:00,1.86,380.26,30.0,2.87 ,151.99 ,4.0,1868.33,237.94,11.7,77.83,154.77,9.29,59.63,12.09,7.7,1.80 ,2216.88,12.18,7.7,11.0,7.8,6.23,11.02,7.8,6.21,7.74,9.91 ,5.0,152.00 ,45.0,35.0,45.00 ,37.93 ,0.07 ,0.10 ,202.99 ,187.33 ,4926.39 ,5338.10 
2052-12-03 07:00:00,1.85,379.42,30.0,2.88 ,152.01 ,4.0,1869.44,240.65,11.7,77.94,154.56,9.3,59.88,12.03,7.7,1.80 ,2218.96,12.06,7.7,11.0,7.8,6.08,11.01,7.8,6.07,7.74,9.95 ,5.0,152.00 ,45.0,35.0,45.00 ,37.91 ,0.07 ,0.10 ,202.80 ,187.22 ,4931.02 ,5341.27 
2052-12-03 08:00:00,1.8,380.21,30.0,2.89 ,152.00 ,4.0,1874.58,239.86,11.72,77.33,154.35,9.29,59.5,11.98,7.7,1.80 ,2222.5,11.98,7.7,11.02,7.8,5.94,10.98,7.8,5.96,7.74,9.90 ,5.0,152.01 ,45.0,35.0,45.00 ,37.96 ,0.07 ,0.10 ,202.47 ,186.71 ,4938.89 ,5355.95 
2052-12-03 09:00:00,1.85,379.71,30.0,2.89 ,152.02 ,4.0,1883.75,235.57,11.76,76.0,154.15,9.28,58.5,11.94,7.69,1.80 ,2227.5,11.94,7.69,11.06,7.79,5.81,10.94,7.79,5.88,7.59,10.10 ,5.0,152.00 ,45.0,35.0,45.00 ,38.06 ,0.07 ,0.10 ,202.02 ,185.80 ,4950.00 ,5382.14 
2052-12-03 10:00:00,1.89,379.42,30.0,2.81 ,151.91 ,4.0,1892.92,231.29,11.81,74.67,153.94,9.26,57.5,11.9,7.68,1.80 ,2232.5,11.9,7.68,11.1,7.79,5.69,10.9,7.79,5.79,7.55,9.92 ,5.0,151.89 ,45.0,35.0,45.00 ,38.16 ,0.07 ,0.10 ,201.57 ,184.90 ,4961.11 ,5408.33 
2052-12-03 11:00:00,1.87,360.48,30.0,2.72 ,144.01 ,4.0,1902.08,227.0,11.85,73.33,153.73,9.25,56.5,11.85,7.67,1.80 ,2237.5,11.85,7.67,11.15,7.79,5.56,10.85,7.79,5.71,7.55,9.97 ,5.0,144.03 ,45.0,35.0,45.00 ,38.25 ,0.07 ,0.09 ,201.12 ,184.01 ,4972.22 ,5434.52 
2052-12-03 12:00:00,1.84,359.96,30.0,2.69 ,144.01 ,4.0,1911.25,222.71,11.89,72.0,153.52,9.24,55.5,11.81,7.66,1.80 ,2242.5,11.81,7.66,11.19,7.78,5.44,10.81,7.78,5.63,7.55,10.03 ,5.0,143.99 ,45.0,35.0,45.00 ,38.35 ,0.07 ,0.09 ,200.67 ,183.13 ,4983.33 ,5460.71 
2052-12-03 13:00:00,1.82,360.01,30.0,2.69 ,144.00 ,4.0,1920.42,218.43,11.94,70.67,153.31,9.22,54.5,11.77,7.65,1.80 ,2247.5,11.77,7.65,11.23,7.78,5.31,10.77,7.78,5.54,7.55,9.90 ,5.0,144.02 ,45.0,35.0,45.00 ,38.45 ,0.07 ,0.09 ,200.22 ,182.25 ,4994.44 ,5486.90 
2052-12-03 14:00:00,1.8,359.98,30.0,2.67 ,144.03 ,4.0,1929.58,214.14,11.98,69.33,153.1,9.21,53.5,11.73,7.65,1.80 ,2252.5,11.73,7.65,11.27,7.77,5.19,10.73,7.77,5.46,7.55,10.00 ,5.0,144.02 ,45.0,35.0,45.00 ,38.55 ,0.07 ,0.09 ,199.78 ,181.39 ,5005.56 ,5513.10 
2052-12-03 15:00:00,1.88,359.94,30.0,2.67 ,144.03 ,4.0,1938.75,212.97,11.99,68.0,153.67,9.19,52.5,11.69,7.64,1.80 ,2257.5,11.69,7.64,11.31,7.77,5.06,10.69,7.77,5.38,7.55,9.93 ,5.0,144.01 ,45.0,35.0,45.00 ,38.65 ,0.07 ,0.09 ,199.34 ,180.53 ,5016.67 ,5539.29 
2052-12-03 16:00:00,1.89,360.21,30.0,2.66 ,144.02 ,4.0,1947.92,214.91,11.97,66.67,155.0,9.18,51.5,11.65,7.63,1.80 ,2262.5,11.65,7.63,11.35,7.76,4.94,10.65,7.76,5.29,7.55,9.90 ,5.0,144.03 ,45.0,35.0,45.00 ,38.74 ,0.07 ,0.09 ,198.90 ,179.68 ,5027.78 ,5565.48 
2052-12-03 17:00:00,1.86,360.0,30.0,2.65 ,144.01 ,4.0,1957.08,216.85,11.96,65.33,156.33,9.17,50.5,11.6,7.62,1.80 ,2267.5,11.6,7.62,11.4,7.76,4.81,10.6,7.76,5.21,7.55,9.93 ,5.0,144.01 ,45.0,35.0,45.00 ,38.84 ,0.07 ,0.09 ,198.46 ,178.84 ,5038.89 ,5591.67 
2052-12-03 18:00:00,1.86,359.68,30.0,2.62 ,143.98 ,4.0,1966.25,218.79,11.94,64.0,157.67,9.16,49.5,11.56,7.61,1.80 ,2272.5,11.56,7.61,11.44,7.76,4.69,10.56,7.76,5.13,7.54,10.03 ,5.0,143.99 ,45.0,35.0,45.00 ,38.94 ,0.07 ,0.09 ,198.02 ,178.00 ,5050.00 ,5617.86 
